Z_PK,Z_ENT,Z_OPT,ZMAGFIELDACCURACY,ZGRAVITYX,ZGRAVITYY,ZGRAVITYZ,ZHEADING,ZMAGFIELDX,ZMAGFIELDY,ZMAGFIELDZ,ZQUATW,ZQUATX,ZQUATY,ZQUATZ,ZROTATIONRATEX,ZROTATIONRATEY,ZROTATIONRATEZ,ZTIMESTAMPEPOCH,ZUSERACCELX,ZUSERACCELY,ZUSERACCELZ,ZTIMESTAMPEST,time,gravity_original_x,gravity_original_y,gravity_original_z,user_original_x,user_original_y,user_original_z,interpolated_zcourse,vehicle_trajectory,vehicle_orthogonal,PLS_x,PLS_y
218,2,1,2,-0.9931281805038449,0.0755519717931747,0.0893796384334564,272.583984375,-26.0896377563477,15.1488122940063,-12.767608642578098,-0.674647510051727,0.04213045910000799,0.736827552318573,-0.0126933036372066,0.281984210014343,-0.0582576505839825,0.229164734482765,1560740861.19852,-0.0720937848091125,-0.0315674021840096,0.0965310335159302,"Sunday, June 16, 2019 at 11:07:41 PM Eastern Daylight Time",7,-2.0421375075479423e-07,1.0555740351247955e-08,-1.0000002015595635,-0.09128238975727127,-0.033474138417509326,-0.077841264749555,1.2796032949665768,-0.09051210047379832,-0.03550425735618185,-0.05614889742502752,-0.05452776312109238
219,2,1,2,-0.993203341960907,0.0743019878864288,0.0895892903208733,272.598754882812,-24.7047500610352,14.9580984115601,-13.30322265625,-0.674579679965973,0.0418022312223911,0.73691737651825,-0.0121479798108339,0.016710389405489,0.0254671834409237,0.009048298001289371,1560740862.2019,-0.0331979990005493,0.0011614114046096802,0.0519462823867798,"Sunday, June 16, 2019 at 11:07:42 PM Eastern Daylight Time",7,3.7125722662464423e-08,7.559642911658671e-10,-0.9999999524131916,-0.048778257745278705,0.0005672017583773942,-0.03771249290883262,1.9399609197530503,-0.048769501476626016,-0.0010843764203085399,-0.0787320604275652,0.01588351419256072
220,2,1,2,-0.992874383926392,0.0688733831048012,0.0972452536225319,272.92144775390597,-24.419649124145497,15.334007263183599,-12.669342041015598,-0.671793639659882,0.0420134589076042,0.739498138427734,-0.00840071868151426,0.0500507578253746,-0.175229266285896,0.0879140272736549,1560740863.20523,0.15107595920562697,0.0051712840795517,0.10149252414703398,"Sunday, June 16, 2019 at 11:07:43 PM Eastern Daylight Time",7,1.0498328625397138e-07,-6.628084400772671e-10,-0.999999862254797,-0.11482908505806423,0.020713147986111954,0.13977362702563473,2.2777420149142222,-0.11556157536103742,0.016133058446617922,-0.08424708944439452,0.0010937774407905332
221,2,1,2,-0.992158710956573,0.0720477476716042,0.102129116654396,273.391845703125,-24.1169281005859,16.1326560974121,-13.2509765625,-0.669990599155426,0.0460984334349632,0.74090451002121,-0.00693524861708283,-0.0127316676080227,-0.0999728590250015,0.00248826900497079,1560740864.20861,-0.0287913680076599,-0.0526147112250328,-0.0222750902175903,"Sunday, June 16, 2019 at 11:07:44 PM Eastern Daylight Time",7,-5.779950306642866e-08,2.2030706287035073e-09,-1.0000000710700792,0.021844638608333605,-0.05576734379505176,-0.022499899630080197,2.2691889261120846,0.024035586856242446,-0.05485868604296153,-0.053491894003814086,-0.013377633300671918
222,2,1,2,-0.9935631752014159,0.0656935274600983,0.0922859385609627,273.748291015625,-24.8616409301758,15.5125904083252,-12.4551391601563,-0.6736853718757629,0.04628661647439,0.7375639081001278,-0.0022562730591744198,0.28641775250434903,0.0593571290373802,0.24260911345481898,1560740865.2120001,0.0556080937385559,0.0535324141383171,-0.00942754745483398,"Sunday, June 16, 2019 at 11:07:45 PM Eastern Daylight Time",7,-3.848903899196195e-08,4.786073516671596e-09,-1.0000000585612714,0.007969049804570891,0.056711811874476895,0.05260344801295508,2.5105225843853543,0.005477261232309051,0.05700644674303805,0.004833683591618364,0.05722265999702728
223,2,1,2,-0.9955215454101559,0.0690196827054024,0.0645999908447266,273.752838134766,-24.3818244934082,17.0200233459473,-14.4808349609375,-0.683880209922791,0.0474795922636986,0.728042364120483,-0.00280133355408907,0.0639647543430328,0.27807480096817,-0.160875141620636,1560740866.2153301,0.0046205520629882795,0.0847822278738022,-0.0663814544677734,"Sunday, June 16, 2019 at 11:07:46 PM Eastern Daylight Time",7,1.7207834353836007e-08,-6.350040028524351e-09,-1.0000000113968588,0.07137826919964772,0.08069569856269725,0.0030364586956034448,3.418119531248052,0.06644004522454054,0.0848078620825928,0.0666506885069582,0.08457831065609486
224,2,1,2,-0.9968460202217099,0.0636428743600845,0.0474101938307285,274.045013427734,-23.895095825195302,16.146900177002,-15.433685302734402,-0.690140008926392,0.0474883019924164,0.72211492061615,0.00131854182109237,-0.0100607331842184,-0.12077111750841099,-0.017383486032486,1560740867.21871,0.0232630372047424,0.0823623687028885,-0.0608316659927368,"Sunday, June 16, 2019 at 11:07:47 PM Eastern Daylight Time",7,-6.710511720844675e-08,2.4025058817378486e-09,-1.000000064983867,0.06542514095533214,0.07944055734908476,0.020831923694977637,3.519597792255827,0.060424888612431005,0.08330716690137535,0.06078897557389471,0.08300636717001128
225,2,1,2,-0.996986627578735,0.0646848902106285,0.0428194589912891,273.51318359375,-23.638244628906197,15.9724454879761,-15.250091552734402,-0.6917988061904911,0.0445008464157581,0.720714509487152,-0.00216009537689388,0.556073188781738,0.111833907663822,0.270148992538452,1560740868.22211,0.0602843761444092,-0.0333648100495338,0.0388673543930054,"Sunday, June 16, 2019 at 11:07:48 PM Eastern Daylight Time",7,1.649947982934445e-08,-1.0322785681804447e-10,-0.9999999883303434,-0.043148782262105154,-0.02691315636707982,0.060596636853311514,3.7324969221237154,-0.041305256970085344,-0.029664981762621487,-0.04125447845988941,-0.029104568428857183
226,2,1,2,-0.997462153434753,0.0579086802899837,0.0414218977093697,273.582885742187,-24.428951263427702,15.5062589645386,-15.4662475585938,-0.692306637763977,0.0425951071083546,0.72034478187561,0.000742055824957788,-0.20811350643634804,0.225884854793549,-0.0171768628060818,1560740869.22546,-0.004773259162902829,-0.0269085727632046,-0.0356050729751587,"Sunday, June 16, 2019 at 11:07:49 PM Eastern Daylight Time",7,1.8532979392213737e-08,1.0863279789607994e-09,-0.9999999681987329,0.03401168661772811,-0.029236884962382012,-0.0017280751919933205,3.645475097017473,0.0358018244427928,-0.02701517417033526,0.035804456565283534,-0.0273175157561083
227,2,1,2,-0.9972597360610959,0.0601917840540409,0.0430110991001129,273.526031494141,-24.554241180419897,15.767303466796902,-15.17822265625,-0.6917327642440799,0.0430274829268456,0.720870435237885,-0.00046107204980216904,0.32621198892593395,0.00836773030459881,0.12093232572078699,1560740870.2288198,-0.016401469707488996,0.029447428882122,-0.0784878730773926,"Sunday, June 16, 2019 at 11:07:50 PM Eastern Daylight Time",7,2.0335837756567203e-08,-3.933544934220379e-09,-0.9999999933410271,0.08073171895288603,0.023690485439160386,-0.01475316749431653,3.768323098858966,0.07900018172920403,0.028945134862072803,0.07929702703871136,0.028085449971984363
228,2,1,2,-0.99715393781662,0.0547051876783371,0.0518785715103149,273.299407958984,-23.674880981445302,15.625194549560499,-15.075714111328098,-0.6885206699371341,0.0397044904530048,0.724129021167755,-2.10339712793939e-05,0.18879961967468303,0.0170944146811962,0.0766660049557686,1560740871.23221,-0.0368613004684448,-0.0419697724282742,-0.0675973892211914,"Sunday, June 16, 2019 at 11:07:51 PM Eastern Daylight Time",7,1.5063091975039656e-09,-3.3361160708955673e-10,-1.000000009722032,0.06678917513625326,-0.047651934631115535,-0.030953570229589354,3.5691656717247677,0.06962612466728742,-0.04340165380817383,0.06955431424819533,-0.04398200654759495
229,2,1,2,-0.995063722133636,0.0597495548427105,0.0792335644364357,273.056365966797,-25.122617721557603,15.2218170166016,-13.801971435546902,-0.6785044074058529,0.0398558937013149,0.7335041165351871,-0.00386143452487886,0.257499307394028,-0.5303761959075929,0.122724682092667,1560740872.23556,-0.0611656308174133,-0.0117975473403931,-0.0521879196166992,"Sunday, June 16, 2019 at 11:07:52 PM Eastern Daylight Time",7,7.278478616026037e-08,-2.3391873854583523e-09,-0.9999998890718167,0.05598834498547154,-0.018183453271910455,-0.056023769271230296,2.848921815281927,0.056822911434880344,-0.015378214563715515,0.05706956468951462,-0.015096161089988978
230,2,1,2,-0.994773924350739,0.0548470355570316,0.0861209854483604,273.281524658203,-24.9387359619141,15.851024627685499,-12.9610595703125,-0.6759725213050839,0.0396315082907677,0.735859930515289,-0.0008611799567006531,-0.37154549360275296,0.482317447662354,-0.19751988351345104,1560740873.23893,-0.166175127029419,0.0481591299176216,-0.12874937057495098,"Sunday, June 16, 2019 at 11:07:53 PM Eastern Daylight Time",7,-8.258806835122071e-08,3.1461395641474432e-09,-1.0000000910060731,0.14463635389344534,0.031386731232120005,-0.15686004365702777,2.706634222641333,0.14299285190939218,0.038181750455498195,0.14255698317475168,0.039183881262864796
231,2,1,2,-0.995209991931915,0.0540067590773106,0.0814876928925514,273.030395507812,-24.6006374359131,15.5436477661133,-13.635467529296902,-0.677681565284729,0.037739209830761004,0.7343838214874271,-0.0019447777885943699,0.13120493292808502,-0.0863338857889175,0.22174623608589197,1560740874.24231,0.0839584469795227,0.0123172216117382,-0.0829349756240845,"Sunday, June 16, 2019 at 11:07:54 PM Eastern Daylight Time",7,6.787445874678502e-08,-5.860706402821547e-09,-0.9999999510800506,0.07660928040387119,0.013151921005261582,0.0896492614530978,2.9808527795673143,0.07582169645550255,0.01711797934153546,0.07580131380921622,0.017329898845833448
232,2,1,2,-0.9962672591209408,0.0560552962124348,0.0656465217471123,272.758392333984,-24.6336288452148,15.472207069397,-13.418853759765598,-0.6834915280342099,0.0367230698466301,0.729023098945618,-0.00401597749441862,0.25134289264679,0.0610690638422966,0.19487093389034302,1560740875.24565,0.0769004821777344,0.00367652997374535,-0.0308548212051392,"Sunday, June 16, 2019 at 11:07:55 PM Eastern Daylight Time",7,-5.623962913959787e-08,4.1195432447238556e-09,-1.0000000568236516,0.026091209231950144,0.00683797891581195,0.07843284942279294,3.1665650399007816,0.025673650240450856,0.008268786982955054,0.0347222408692925,0.00506160848834121
233,2,1,2,-0.995758175849915,0.0711645856499672,0.0583196878433228,272.12921142578097,-24.4288597106934,15.884298324584998,-14.6024169921875,-0.686051785945892,0.0379346273839474,0.7264439463615421,-0.0131561085581779,0.24692609906196603,-0.682191491127014,0.0517263524234295,1560740876.2490401,0.0632112622261047,-0.0951749607920647,-0.0118732452392578,"Sunday, June 16, 2019 at 11:07:56 PM Eastern Daylight Time",7,1.8216004582885005e-08,-2.5483357854461097e-09,-0.9999999645064114,0.004792676102605943,-0.09063421535465158,0.07040866458982253,3.094413062160073,0.009678253911958302,-0.09024334955216098,0.0559762362788547,-0.1030623004443642
234,2,1,2,-0.996386229991913,0.0708000212907791,0.0469242632389069,272.304443359375,-23.2690162658691,16.7670211791992,-14.982269287109402,-0.6902171969413761,0.0389883778989315,0.7224555611610409,-0.0117509812116623,0.012294857762754,-0.143197149038315,0.0658439546823502,1560740877.25242,0.0630171298980713,0.0111465603113174,-0.0798239707946777,"Sunday, June 16, 2019 at 11:07:57 PM Eastern Daylight Time",7,4.973850702074019e-09,-2.1931427091059774e-09,-1.0000000244063927,0.07734606214914934,0.012741021057153093,0.06574590354717852,3.119850118875681,0.07653799869691773,0.016931677501934368,0.07817822776613373,0.016347769595299766
235,2,1,2,-0.997028231620789,0.0635325536131859,0.0435716062784195,272.185516357422,-24.0047435760498,15.978528022766099,-14.010345458984402,-0.691461324691772,0.0357446558773518,0.721462488174438,-0.009772137738764291,0.15979719161987302,0.0849593132734299,0.0785310938954353,1560740878.2558,-0.0371077060699463,0.0617191940546036,-0.14190292358398401,"Sunday, June 16, 2019 at 11:07:58 PM Eastern Daylight Time",7,-6.141709772738068e-08,-1.2704714433264819e-09,-1.0000000824455806,0.14555778279051465,0.05412065354939489,-0.03473567639619361,3.1164766278123834,0.14240019281215718,0.061954001957619506,0.12214139335741728,0.0678602622081052
236,2,1,2,-0.9974074363708499,0.0630435645580292,0.0347008630633354,272.00653076171903,-24.007122039794897,15.922650337219201,-14.26953125,-0.694650232791901,0.0344956517219543,0.718443095684052,-0.0105218756943941,-0.30523377656936607,-0.028095904737711005,-0.10045272856950802,1560740879.25913,0.00688165426254272,0.0219097584486008,-0.104650139808655,"Sunday, June 16, 2019 at 11:07:59 PM Eastern Daylight Time",7,-8.609047378395395e-08,2.7910099370531682e-09,-1.0000001175286861,0.1050725139887581,0.018861297486759326,0.009113983971592108,3.1333230345759024,0.10388448577098192,0.024576316951497357,0.10047488655192915,0.025639271762173815
237,2,1,2,-0.9975404143333441,0.0685618594288826,0.0145775824785233,271.808258056641,-23.284137725830103,16.9148807525635,-14.756378173828098,-0.7018068432807919,0.0353074334561825,0.711366415023804,-0.0133572975173593,0.0972254872322083,0.0869103819131851,0.0812861099839211,1560740880.26251,-0.0243089199066162,0.0660121738910675,-0.210915803909302,"Sunday, June 16, 2019 at 11:08:00 PM Eastern Daylight Time",8,-5.391428476066032e-08,-1.5778159334622899e-09,-1.0000000563537987,0.2131757028527991,0.05770281975785919,-0.02570041503098839,3.1272486763571794,0.20971034815637943,0.06924641197147335,0.18121054976860493,0.07817167609892026
238,2,1,2,-0.9977955818176271,0.0653148368000984,0.0117595186457038,272.932281494141,-23.6995849609375,16.046688079834002,-14.7374267578125,-0.702917337417603,0.0411516092717648,0.7100607752799991,-0.00525481440126896,-0.13136321306228602,-0.142342358827591,0.0510314367711544,1560740881.2658901,0.0388153791427612,0.10511757433414501,-0.113663673400879,"Sunday, June 16, 2019 at 11:08:01 PM Eastern Daylight Time",8,-1.550042366061028e-07,9.496108940854064e-09,-1.0000001686398632,0.11855083986285109,0.10158337321586772,0.03320068367926871,3.9986961799996994,0.11117845235039314,0.10960307969702766,0.07832045574700408,0.11696523912318992
239,2,1,2,-0.997553825378418,0.0682011097669601,0.0153372315689921,279.432250976562,-23.722957611084,18.6749095916748,-13.719085693359402,-0.700866401195526,0.0824157372117043,0.707726120948792,0.0334336496889591,0.0213465839624405,-0.192301467061043,0.10519307106733301,1560740882.26929,0.0913553237915039,0.205242916941643,-0.0175271034240723,"Sunday, June 16, 2019 at 11:08:02 PM Eastern Daylight Time",8,-1.347048893215498e-07,2.4925142887155527e-08,-1.0000001282863629,0.05048815751531465,0.20551737674561163,0.07740286364543579,10.348813887589653,0.012747613947012293,0.2112438035359779,-0.02562904196162516,0.22364933879593213
240,2,1,2,-0.9965056777000431,0.0804843977093697,0.0223339274525642,290.28399658203097,-22.8197803497314,21.5971412658691,-11.490997314453098,-0.6927255988121029,0.15353187918663,0.6982799768447879,0.094680167734623,0.005631150677800179,0.2886623442173,0.0727594494819641,1560740883.27267,-0.0305407643318176,0.448039084672928,-0.046117901802062995,"Sunday, June 16, 2019 at 11:08:03 PM Eastern Daylight Time",8,-4.875349709533572e-08,2.0614318849143665e-08,-1.0000000541392564,0.19790339217076758,0.4004338969035344,-0.0654642049146284,19.994842932163685,0.04905186180844992,0.4439673110434729,0.025738141422954566,0.4498064286885351
241,2,1,2,-0.995663225650787,0.0891286209225655,0.0266595389693975,307.21533203125,-21.9913635253906,25.507423400878896,-8.5369873046875,-0.670646905899048,0.25791808962822,0.6684370040893549,0.19210135936737102,-0.0962169915437698,0.14511628448963199,0.103203661739826,1560740884.27601,-0.00374817848205566,0.375459313392639,0.014556884765625,"Sunday, June 16, 2019 at 11:08:04 PM Eastern Daylight Time",8,1.9856051192146396e-08,-1.5426555310948942e-08,-0.9999999504994732,0.2144714627286694,0.3062434801011241,-0.03758417645582204,36.56591553996992,-0.010186209263879864,0.37373696441515536,0.07954355863025521,0.3488457101888193
242,2,1,2,-0.996404230594635,0.0780816152691841,0.0328913070261478,317.615081787109,-22.0996170043945,27.100961685180696,-5.985931396484371,-0.6470118761062621,0.31477028131484996,0.6460381746292111,0.254813581705093,-0.13720630109310197,-0.140335917472839,-0.0463594160974026,1560740885.27939,0.128597557544708,-0.0618715882301331,0.0872147083282471,"Sunday, June 16, 2019 at 11:08:05 PM Eastern Daylight Time",8,9.176496035268045e-09,-1.4464930447877222e-08,-0.9999999837339097,-0.09993120236196681,0.032560794550984797,0.13009757890931348,49.03233331322583,-0.09010419188665916,-0.054108087674135254,-0.11362424253198318,-0.01566410578000222
243,2,1,2,-0.9973378181457521,0.0643981546163559,0.0342110805213451,313.36328125,-22.7129096984863,26.0340385437012,-6.885894775390621,-0.6539319157600401,0.286373883485794,0.659617722034454,0.23509062826633498,0.15246926248073597,0.32954490184783897,-0.132120966911316,1560740886.28277,-0.139999747276306,-0.22750771045684803,-0.0419282913208008,"Sunday, June 16, 2019 at 11:08:06 PM Eastern Daylight Time",8,-6.933343546511317e-08,6.233966046154116e-08,-1.000000121926068,-0.12807492260789058,-0.20359757040462642,-0.12354154237399075,46.08912613670475,0.057850758915231074,-0.2334704396034234,0.03489524237720822,-0.23628362515323484
244,2,1,2,-0.99786388874054,0.0588520839810371,0.0283614750951529,300.937835693359,-23.5616092681885,23.2658157348633,-10.1424865722656,-0.677075207233429,0.210972040891647,0.685325860977173,0.16549484431743602,0.508908092975616,0.00578212458640337,0.198915153741837,1560740887.28615,-0.0270001888275146,-0.166922479867935,0.0817952156066895,"Sunday, June 16, 2019 at 11:08:07 PM Eastern Daylight Time",8,-1.0023300002492963e-07,5.931268426406788e-08,-1.0000001407554215,-0.15603276862838952,-0.10275455117992917,-0.019438598305901337,35.064888864110685,-0.06868024620086116,-0.17374621278122387,-0.06193604074608305,-0.15848548740644114
